M00766	1.57968983009			2.09583105337e-05
M00760	2.6592766441	Mantle	2.01822606494	0.00223013055876
M00609	2.27317551174			0.000744689467905
M00608	0.0			-
M00568	2.5685602082	Seawater	2.00730962505	8.57877699684e-05
M00569	2.81963985004	Mantle	2.21858389354	5.06167927292e-06
M00567	2.44517828387			0.00820471339232
M00564	0.0			-
M00565	3.24575663615	Mantle	2.51554697707	2.31809560078e-05
M00563	2.29079155939			-
M00128	2.6418103738	Seawater	2.099111096	0.00019532403785
M00129	2.95569018573	Seawater	2.17838158425	0.000734322463453
M00126	3.72603074909	Seawater	2.52234145265	0.0116157756161
M00127	3.48882009772	Seawater	2.33168677381	0.00102583136933
M00124	3.28792311386	Seawater	2.56067464596	0.00068738495977
M00125	3.8031607427	Seawater	2.89815100319	5.60082612942e-06
M00122	3.52507990244	Gill	2.96821523831	3.63956780054e-06
M00123	3.34388940248	Digestivesystem	2.6259319878	2.21865939658e-05
M00120	3.58893067695	Seawater	2.87430556523	0.000661740543468
M00121	3.85887054895	Seawater	2.93080946641	4.71571401479e-05
M00089	3.37139663125	Seawater	2.33422620198	0.000127793908068
M00088	3.37445983574	Seawater	2.61145822289	0.000136803444056
M00081	1.81332720302			5.91260106603e-06
M00080	2.80103385202			0.00403624411653
M00083	3.81686762335	Seawater	2.99079501389	0.00175663758104
M00378	2.93410839298	Seawater	2.57043746305	3.34094916667e-07
M00085	0.576765778241			0.000204741286367
M00087	3.15610753493	Seawater	2.46146768088	1.9684706345e-07
M00086	3.30262305694	Seawater	2.51829261476	0.00107685211623
M00488	1.44498836092			2.09681372061e-05
M00333	3.21226092341	Mantle	2.77856843626	0.00071155091345
M00332	3.46312587855	Gill	3.11920476505	2.09001171865e-06
M00331	3.7470661685	Gill	3.25336563504	0.000140879102491
M00330	0.905145001351			2.24797357855e-06
M00371	0.0			-
M00335	3.90214621732	Seawater	3.12978132328	2.70799165116e-05
M00334	3.54153391487	Gill	3.16700087505	2.39284073418e-06
M00339	0.0			-
M00338	1.96821392327			0.0481271962666
M00238	3.03576401702	Mantle	2.67481518828	0.000120665998018
M00239	4.020435005			-
M00232	3.25895997149	Seawater	2.83474953292	1.28624554594e-06
M00233	2.80241813638	Seawater	2.47891280567	2.06001101237e-07
M00230	2.50138711397	Mantle	2.17353796285	9.18582905758e-07
M00231	3.09491646299	Seawater	2.78940807172	0.00240678739247
M00236	3.82848500473	Gill	3.26125795606	2.23964010225e-06
M00237	4.03593691973	Seawater	3.43950390268	2.94231588261e-05
M00234	1.81168766734			0.00813832100914
M00235	2.33217720666	Mantle	2.03258444366	7.31121062675e-09
M00789	2.44352702162	Digestivesystem	2.16431628734	0.00150597980166
M00346	3.01523299184	Gill	2.07402590333	0.0178354377729
M00344	1.83655937596			9.17564820555e-05
M00345	1.84815016132			0.00458923905432
M00342	2.81048914163	Seawater	2.49824943761	1.26052871858e-06
M00343	0.0			-
M00429	3.11250115267	Mantle	2.48548870314	8.59278598032e-05
M00341	0.0			-
M00422	0.0			-
M00348	2.41695482353	Mantle	2.03063105492	3.03414070879e-07
M00349	3.10782059585	Gill	2.70581801504	6.58624627489e-06
M00648	2.23421679519			0.000152244296583
M00526	2.08528740757			3.51701511767e-09
M00527	2.09301217149			0.0010383688592
M00525	1.48196432851			5.90305086897e-08
M00528	1.91791776863			0.00485448809656
M00529	3.17886818158	Gill	2.77839254474	2.1827838093e-05
M00647	1.99633718333			1.01911980496e-05
M00646	2.7489750648	Mantle	2.29491030775	3.82722729567e-06
M00162	2.25539709416			4.6199660545e-05
M00163	0.0			0.000260276283381
M00289	0.0			-
M00288	0.89750320995			2.72493295598e-06
M00165	2.44140617154	Mantle	2.11940860573	3.26679161386e-06
M00283	2.6526160124	Digestivesystem	2.36154918722	0.000106966629432
M00282	1.72471034006			1.74964026703e-05
M00281	1.06640376681			8.25090923615e-07
M00280	2.32788703396			0.00293889073605
M00287	0.0			-
M00736	2.37067213334	Gill	2.02822093085	6.78899096899e-06
M00049	3.36008057795	Seawater	2.61477816225	0.000118197391154
M00048	3.98098338671	Seawater	3.2711162088	9.27539694108e-05
M00045	3.16751682335	Gill	2.4328984749	0.000400694020042
M00044	3.034026837	Gill	2.2632425114	0.00191045591281
M00047	2.59832383216	Seawater	2.30197562529	1.54206910154e-06
M00046	2.78741378113	Mantle	2.09125988902	7.38920797221e-05
M00040	1.85629450091			-
M00042	1.42237355031			0.00878172387773
M00639	0.938442856952			4.72014974296e-08
M00637	1.48830091526			2.48017495073e-08
M00632	2.65810795567	Digestivesystem	2.005277875	0.000926819169658
M00631	2.41185774025	Mantle	2.0233141713	0.000395150447206
M00463	0.0			-
M00462	0.590927867493			4.73670316689e-06
M00461	2.22232087965			4.87429565972e-07
M00460	1.75305038766			1.0916287853e-05
M00467	1.05426363978			2.14139814769e-05
M00466	0.0			2.42951140954e-06
M00465	0.0			0.0323161232554
M00464	0.0			-
M00469	0.741943546892			3.17501246533e-06
M00468	0.936978744812			0.00136244464087
M00265	2.59517794794	Digestivesystem	2.3054580602	5.99293087288e-06
M00264	0.0			-
M00308	1.80381012773			0.000400545686846
M00309	2.34294422354			0.0118993680792
M00261	0.0			-
M00260	3.70297049422	Seawater	2.63925892562	0.00318051514093
M00302	0.719910769186			1.03725477431e-06
M00303	0.792843852136			0.046972228635
M00300	2.74977059306	Mantle	2.37351263336	3.78578930021e-05
M00301	0.130106672806			0.0152730056313
M00269	2.23599808232			0.000661740543468
M00268	1.08244413933			0.00112878167343
M00304	0.0			5.26913425218e-05
M00305	0.821670403384			0.00129635662794
M00856	2.18023139203			1.83503884006e-05
M00854	1.48397260688			0.01889171272
M00855	3.09497608219	Mantle	2.48334766018	2.81712155449e-05
M00852	0.0710902255282			-
M00850	1.46559461672			0.000517400614757
M00859	0.0			-
M00161	0.0			0.00323833340019
M00416	1.10096685366			0.000862570812496
M00417	2.75605848939	Mantle	2.41759332728	8.62215908314e-06
M00415	0.0			-
M00413	0.0			-
M00418	0.39219568375			0.00442626871159
M00419	0.426977904175			4.8462064099e-05
M00168	2.8317798499	Seawater	2.24743561584	7.90694868227e-05
M00001	3.90468566432	Seawater	2.43059931161	0.00975556858653
M00003	3.07488918957	Digestivesystem	2.09337778288	0.00211988878879
M00169	3.09615355112	Seawater	2.49804953851	8.13577629362e-06
M00005	3.03408896846	Gill	2.10383527853	0.000155485482947
M00004	3.65058458424	Seawater	2.57583884557	0.000688940668819
M00009	4.07634103098	Seawater	3.19410134798	1.59273471474e-05
M00008	3.13498330529	Mantle	2.53479772934	0.000161400600684
M00672	1.47364483606			-
M00673	1.36466924485			0.0240422944478
M00779	0.246305437937			5.07705601258e-05
M00778	0.0			6.02204725951e-06
M00674	0.0			1.1301504645e-07
M00777	0.0			-
M00774	0.0			0.0462496121259
M00579	1.79950166496			2.31403436745e-09
M00575	0.975673811153			0.000799777519771
M00574	0.0878091422811			0.021660874831
M00577	0.975673811153			0.0115621473094
M00576	0.0			-
M00570	2.96256065677	Gill	2.20501303255	1.75292415074e-05
M00572	2.79768364324	Digestivesystem	2.45943393889	0.000117413078522
M00135	3.41546208485	Seawater	2.90208886651	4.58530381473e-06
M00134	2.66642535763	Seawater	2.27282293791	0.00397500679988
M00137	2.03312730182			0.00105702321262
M00136	2.58197374865	Digestivesystem	2.19762249326	7.94538945437e-06
M00131	3.13085123147	Seawater	2.54822060414	1.61220634977e-06
M00133	3.12170844741	Seawater	2.53707387287	5.57198308353e-05
M00709	2.54213273422	Digestivesystem	2.24169720751	9.77500230278e-06
M00704	0.0			0.000260240384031
M00702	0.606568137055			0.0105591490411
M00701	2.78300853591	Mantle	2.36887714127	0.00302542672583
M00151	3.28580380538	Seawater	2.72176934434	6.37543858801e-06
M00360	3.14771146401	Seawater	2.40313387651	3.93619844236e-08
M00361	3.37928135692	Seawater	2.75070533546	0.000576578798659
M00229	2.82423171313	Digestivesystem	2.53299743687	8.17255743323e-07
M00228	2.76048062032	Digestivesystem	2.46797401382	3.11620666552e-05
M00183	3.46945088117	Seawater	2.72430430659	0.000117101896861
M00184	0.0			-
M00185	2.93308271353	Mantle	2.54781231535	3.8333509888e-05
M00186	2.5040516313	Mantle	2.09912750597	5.66035862048e-05
M00221	3.64007739823			-
M00220	1.87011751029			-
M00223	3.04891555684	Mantle	2.46722031286	4.57335524796e-05
M00222	3.43951797208	Seawater	2.66694349167	0.000130796384051
M00225	1.81075812742			1.32448511556e-05
M00227	0.857029567694			-
M00226	0.325264353887			0.00160203960194
M00819	0.0			-
M00790	0.260314629602			4.1007989207e-07
M00793	3.5051000397	Seawater	2.72273221286	0.000102307766301
M00798	0.0			-
M00355	0.0			-
M00354	0.0			-
M00458	1.53128735092			0.000396781586631
M00459	1.64273965321			7.86722539398e-05
M00452	2.84762973652	Gill	2.47933722799	1.25299697642e-06
M00453	2.53433382664	Digestivesystem	2.2288581237	2.14105729259e-05
M00450	2.68910169576	Gill	2.33776272049	3.24840782471e-05
M00451	0.578530003598			0.000331552319098
M00359	4.12356011987	Seawater	3.28512681982	7.89368543828e-05
M00358	2.41962502852	Seawater	2.01708357431	3.52585155759e-05
M00454	2.78759071464	Mantle	2.21896714257	0.000853902921474
M00455	1.75911419583			6.69739133995e-05
M00250	2.90249502438	Gill	2.13240049664	2.20425981582e-05
M00251	1.10479009297			9.11379274287e-07
M00531	2.60270857546	Gill	2.00685748889	3.60995178464e-05
M00530	2.87465548503	Gill	2.18829547172	8.81676515204e-05
M00533	2.61136301486	Gill	2.21318236398	2.55505065688e-06
M00532	3.6151955523	Seawater	3.15438851572	3.35708250368e-06
M00535	1.57185708478			1.49705950314e-06
M00534	2.15023503458			3.49573985417e-08
M00537	2.19843788055			4.71483273204e-05
M00539	0.632161326936			1.18977593884e-05
M00171	1.26371621101			-
M00173	3.02009303596	Mantle	2.35012185144	0.000189179914578
M00172	0.0781696256369			3.60205870727e-06
M00175	2.56299219597	Digestivesystem	2.13774775657	0.0112646884337
M00174	0.792262454785			1.80238523299e-05
M00177	0.0			-
M00176	3.31560976274			-
M00179	0.0			-
M00178	4.60694488009	Seawater	3.83309972021	6.58551040193e-05
M00078	2.08582842727			2.45577974898e-05
M00743	2.65148313169	Digestivesystem	2.04509076627	2.67325740475e-07
M00740	2.28701116048			0.00100967350205
M00746	0.14356655378			0.0173149015014
M00267	2.41707757179	Digestivesystem	2.13344074226	1.6613862791e-05
M00744	0.0878091422811			0.0297702774124
M00072	0.963859313305			0.000496317060842
M00073	0.0			-
M00074	0.0			-
M00075	0.682407164465			7.85469019424e-05
M00076	2.20544673608			0.000602520330477
M00077	0.0			-
M00581	2.78239346486	Seawater	2.35545494651	0.000268797306767
M00625	1.27752256298			3.43513664275e-07
M00627	0.0			-
M00623	1.26385637794			1.59643900663e-06
M00622	2.7653992511	Seawater	2.40645232561	8.29634353754e-06
M00180	0.0			-
M00181	0.0			-
M00188	3.66984847625	Mantle	2.50427100251	0.0192918132719
M00695	2.71360660329			-
M00189	3.25092161589	Digestivesystem	2.69969259471	2.39514557346e-07
M00498	2.97621041806	Seawater	2.6014606847	0.000344795151085
M00499	2.45440370668			0.00139966217037
M00496	0.584724784397			2.99222139246e-07
M00497	2.84255353343	Gill	2.39014802891	0.000690946008576
M00494	0.248542209246			6.11508396469e-08
M00495	1.49959846778			4.01306945358e-05
M00492	1.05835979862			5.16552956318e-06
M00493	2.74389606371	Gill	2.40042794171	1.03028152285e-05
M00490	0.258076499087			3.82780741586e-08
M00319	2.54209841306	Seawater	2.18365312773	0.000111529866416
M00318	0.0			0.000286854778303
M00252	2.28115347126			5.40160617765e-07
M00253	2.32185136045			8.52750212814e-06
M00254	3.41214782897	Mantle	2.28810263794	0.0401116409719
M00255	3.18565659008	Digestivesystem	2.43247709775	1.82618738685e-08
M00256	2.97297479541	Digestivesystem	2.0450561	0.00173646381305
M00257	0.476059327699			4.7343460318e-05
M00258	3.67698205675	Mantle	2.84945202187	4.52443935798e-06
M00259	3.07224353733	Digestivesystem	2.39588069681	0.000157259657644
M00315	0.0			-
M00314	0.725732391264			4.16089381735e-06
M00317	2.81072890757	Digestivesystem	2.50717371906	4.33492343113e-08
M00316	0.0			-
M00845	1.06887478077			0.000905722449278
M00846	3.20009452918	Gill	2.63501879364	0.000765155875065
M00842	2.68590139782	Digestivesystem	2.01235392711	0.00058841506507
M00849	1.83609835756			5.52137957268e-07
M00848	3.0434914715	Seawater	2.05134428892	5.70147363525e-05
M00401	0.0			-
M00400	2.05500605583			1.43676367421e-07
M00038	3.0544693399	Seawater	2.33772431777	5.64953252588e-05
M00039	2.39822384642			1.15900907255e-05
M00034	3.37687111831			-
M00035	3.29449262636	Seawater	2.5997677755	1.79149566929e-06
M00036	3.47185091836	Gill	2.95842418476	5.77542284401e-05
M00037	1.76789941721			0.0132091876732
M00030	2.28674079348			2.73141805016e-05
M00031	1.6004610506			6.537966908e-06
M00032	3.71649846096	Gill	2.7680015637	0.0102140004992
M00033	2.743802921	Digestivesystem	2.30363321938	5.16782915874e-07
M00662	0.0			-
M00664	1.93713544268			-
M00668	2.06867886595			-
M00112	0.942804789721			0.000695376259383
M00549	2.57594686743	Gill	2.17582287683	6.31698187686e-05
M00540	2.20060213225			0.00351070238058
M00541	1.46545219219			0.00559151501746
M00542	0.0			-
M00543	1.49620992382			0.00816186618915
M00545	3.1514109063	Seawater	2.66054379162	2.2236536638e-05
M00546	3.16368926217	Gill	2.54526923809	0.000544782220545
M00547	0.0			5.17491157085e-05
M00109	0.0			-
M00100	1.66578644388			6.47579364409e-05
M00101	1.54741525589			0.000968568783878
M00102	0.652493111025			8.09134935361e-05
M00104	2.56999659187	Seawater	2.12313881014	2.95390567738e-05
M00107	1.69486291472			0.000123117146765
M00717	1.46514141224			0.00124346889857
M00711	0.762332062241			0.00128418939834
M00710	0.0			-
M00713	2.25798687923			8.60793701971e-07
M00082	3.71105318057	Seawater	2.64401105719	0.000158839661397
M00481	1.5269371571			4.879878313e-08
M00214	2.76979650816	Digestivesystem	2.48349471044	2.17350113875e-06
M00215	2.54430079699	Seawater	2.04393719731	0.00961467580016
M00216	2.51727412265	Mantle	2.18314002463	0.00137924688782
M00217	0.0667204151758			0.00635656990708
M00210	3.39833286619	Digestivesystem	2.76025239861	8.50150387526e-06
M00211	2.42709733099	Gill	2.02071947358	4.2714115981e-06
M00212	3.36082620777	Digestivesystem	2.83645943881	0.000159609603181
M00213	1.86506884491			-
M00218	2.40881969479	Mantle	2.03443536647	7.18120998037e-06
M00219	2.03325311			0.00728398855407
M00480	1.20116638915			1.86299889604e-07
M00199	2.97348750752	Gill	2.63050978752	1.79496249835e-06
M00198	2.95504285917	Mantle	2.56729600129	2.10850617578e-05
M00197	1.31878148398			6.48340190495e-08
M00196	2.60021895109	Mantle	2.22692373867	3.22891132867e-07
M00194	2.96967590295	Gill	2.5181397885	1.8786982277e-06
M00193	3.51502941469	Seawater	2.82899273252	0.00019506109126
M00192	2.32678557678	Mantle	2.0067639525	1.46935351979e-06
M00191	2.97047256678	Digestivesystem	2.60298873035	5.18324215558e-07
M00190	3.42260463628	Digestivesystem	2.79072889968	1.16488866486e-06
M00357	3.25355853336			0.00215746941184
M00356	2.65870957491	Digestivesystem	2.13386358533	0.00562227287235
M00449	1.75127669752			7.40991206098e-08
M00448	0.954272078766			0.00660418396108
M00362	3.238644832	Seawater	2.40034955165	0.00126391948631
M00363	0.0			-
M00364	3.33679312923	Seawater	2.66782812319	3.12496775658e-05
M00367	0.0			-
M00368	0.0			-
M00443	2.50985578284	Seawater	2.16112120352	3.5654826554e-07
M00445	2.94438998524	Seawater	2.50422450171	7.69310378851e-07
M00444	2.70675390098	Gill	2.37132982642	5.85469942344e-05
M00447	2.74747468844	Digestivesystem	2.41536413381	5.74379389684e-06
M00446	2.96017702258	Gill	2.622781686	3.39076143986e-06
M00456	2.55909214266	Digestivesystem	2.2713575191	1.58236532534e-08
M00457	2.88209498851	Gill	2.50472018758	2.51885900077e-07
M00508	0.0			0.0323161232554
M00509	1.85508544444			0.000733363224777
M00504	2.92635540306	Gill	2.50565801241	5.25058912926e-06
M00505	1.10781022206			1.91205496075e-05
M00506	3.4888667076	Digestivesystem	2.91434498238	0.00666103190126
M00507	3.05875713046	Gill	2.71846584219	3.49992580298e-06
M00500	2.1387055583			0.00393899367169
M00501	2.77343069471	Gill	2.38495182662	2.62965735861e-05
M00502	2.70011472968	Gill	2.35124883865	2.65526591584e-05
M00503	1.2807741684			1.24476879152e-06
M00066	1.70259799107			-
M00065	0.0			-
M00064	3.31073373121	Digestivesystem	2.76861676182	6.71765957019e-09
M00063	3.28945904447	Digestivesystem	2.17684431125	0.000163949276624
M00061	3.00032028952	Mantle	2.25986587911	0.0212509356074
M00060	3.66351789384	Seawater	2.75410766403	1.33697167894e-05
M00144	4.02095612055	Seawater	3.543805825	2.50502590846e-05
M00145	2.28824317601			0.000803176761284
M00146	0.0			-
M00140	3.49657486524	Seawater	2.87824410644	3.94684118649e-05
M00141	0.108707914654			0.00368557852047
M00142	0.0			-
M00143	0.544186085322			0.000495102380348
M00266	1.54994047511			0.00026703262144
M00754	0.264936340792			5.31280839863e-08
M00597	1.17424339429			0.00220850539038
M00596	2.91584439728	Seawater	2.5999052536	1.52033797657e-05
M00598	1.49152037549			0.000505081140451
M00615	2.79021005939	Gill	2.30291102962	5.15247163327e-05
M00336	3.3516510429	Seawater	2.62725045494	1.45722507495e-05
M00390	0.0			-
M00392	0.0			-
M00394	3.15813160958	Seawater	2.34085586357	2.37302694952e-07
M00306	1.71235679855			8.8777997744e-05
M00307	3.38262490375	Seawater	2.61044077188	2.90007065451e-05
M00098	2.39152789484			1.68618391149e-05
M00099	0.0			0.0285723083868
M00093	3.28572384816	Seawater	2.29450549145	0.000523848620492
M00090	0.653668608826			0.00107189202748
M00091	1.85622890371			0.0128567322427
M00096	3.70588489346	Seawater	2.96338360403	6.72688115296e-07
M00097	3.04299428538	Seawater	2.69326510895	3.92109077238e-05
M00094	0.799498540271			5.42960331834e-07
M00095	2.64728928579	Mantle	2.15193151124	3.28577442712e-07
M00628	3.14769614206	Seawater	2.24890151425	3.01691423779e-05
M00324	3.13006901154	Digestivesystem	2.74626799288	7.10717429425e-07
M00325	2.77891438549	Seawater	2.1550140023	0.000377624671783
M00326	0.0			0.000612254893701
M00327	1.87982831442			0.00159032175254
M00320	3.18474098435	Seawater	2.4425228985	2.59771890955e-05
M00321	0.881223124666			9.21482440533e-06
M00322	0.477295414878			2.78434663623e-06
M00323	0.0			0.00022263368173
M00485	1.9014213468			1.07534606233e-05
M00484	0.442741861513			0.0177736562903
M00487	0.274161399852			1.51580151123e-07
M00486	1.33544538447			7.21127339047e-05
M00328	1.82136838084			5.31402742721e-05
M00329	0.0			-
M00483	0.996841661152			0.000144585941611
M00482	0.340244036095			0.000321899069035
M00249	2.38488624541			0.000150722600409
M00247	2.71530031403	Gill	2.35490440125	9.75299446223e-06
M00246	1.42933373421			6.63110365018e-07
M00245	3.10900100383	Mantle	2.48608490693	0.00595809118904
M00244	2.87882674074	Gill	2.26273249118	6.08711240872e-07
M00243	2.49840394007	Seawater	2.13391758816	2.99436127467e-06
M00242	3.17057436611	Seawater	2.62330024061	2.00612553526e-06
M00241	1.76299478543			7.35920954435e-06
M00240	3.74897770381	Gill	3.14193928987	2.85249754367e-08
M00432	3.71439208342	Seawater	2.94763912404	0.000326210748784
M00434	3.1137656976	Seawater	2.2369258229	0.000432105108704
M00439	0.0			-
M00029	3.26030881234	Seawater	2.02523582923	0.00075450577463
M00028	3.72758068869	Seawater	2.95265336576	4.33601602875e-06
M00023	3.73308401017	Seawater	2.92126373851	1.15896607671e-06
M00022	3.73873229568	Seawater	2.79215090336	0.000207509737513
M00021	3.23203404911			0.00343225114352
M00020	3.32228898848	Seawater	2.40970210013	0.00127582208153
M00027	3.17226253514	Seawater	2.57783386411	3.6931926867e-07
M00026	3.89636947423	Seawater	3.17395832759	8.69716035761e-08
M00025	2.85505349048	Seawater	2.38779572232	2.87874456446e-06
M00024	3.20418561242	Digestivesystem	2.10486056043	0.00207372982124
M00555	3.30252562502	Seawater	2.87161567008	2.3239395564e-06
M00554	2.42273785814			0.0023796533048
M00552	2.63823379434	Mantle	2.24983795762	2.44339088812e-05
M00551	1.92542030306			2.97894580775e-07
M00550	2.37933837929	Digestivesystem	2.09700420114	1.76902003986e-07
M00651	2.58172989351	Mantle	2.03394978554	2.10811106666e-05
Unassigned	5.77328485809	Digestivesystem	4.4525818686	0.000282235852475
M00860	2.24282092255			0.00020369055563
M00117	3.49478634776	Digestivesystem	2.66854397835	0.000813196505353
M00116	3.5411239866	Seawater	2.8921521578	0.000625739013034
M00115	3.51213047845	Seawater	2.82395893193	3.20150744318e-08
M00114	3.38287043001	Seawater	2.44145099243	1.21698280523e-05
M00298	0.0			-
M00299	3.21269009974	Digestivesystem	2.6782035726	1.01391043881e-07
M00295	0.0			-
M00296	0.280838841201			1.63183082205e-05
M00290	1.77023595101			0.000916168303105
M00119	3.32791531109	Seawater	2.64337488127	6.13827654668e-09
M00118	3.04186573285	Seawater	2.32404301653	0.000910573988772
M00057	0.0			-
M00055	1.25009585406			0.00289242000575
M00052	3.18487346162	Seawater	2.45048395533	5.5284412758e-05
M00053	3.60498011054	Seawater	2.56463854239	0.0136058739018
M00050	3.43124144699	Seawater	2.59036079348	0.00037296801406
M00051	3.77336889084	Seawater	3.02068922282	4.24622360051e-05
M00728	2.67777644554	Digestivesystem	2.35143769734	0.000514348874244
M00729	3.15666490462	Seawater	2.39702488581	2.08053857251e-05
M00721	1.93245283273			1.05911974902e-05
M00722	2.03355905191			3.64505485016e-06
M00723	0.627273104892			0.0115643127701
M00724	0.400172183466			0.000755576714283
M00725	2.10594534306			8.56874884851e-06
M00726	1.62074901163			0.00273625598322
M00727	2.81791533524	Digestivesystem	2.06069036811	0.00010945111885
M00203	0.0			-
M00202	1.84654152802			2.38675269383e-07
M00201	2.86890627093	Seawater	2.50739213593	8.38095753632e-06
M00200	2.53864146661	Gill	2.16191196312	4.39565809112e-05
M00207	3.87674738455	Gill	2.97167416819	0.00262078852985
M00206	2.49674120909	Seawater	2.17979794807	2.60400475101e-07
M00205	1.48077006532			0.00188354407724
M00204	0.583397275339			0.00221013402097
M00209	2.92430681335	Seawater	2.22625824029	0.00111968257061
M00208	3.49949055859	Seawater	3.11504128735	5.41054966356e-07
M00835	2.82552525786	Gill	2.28065220029	1.29523280685e-05
M00839	3.26828910205	Mantle	2.63085882273	2.97555043152e-05
